,C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
166182,R251,R144,00-00-00,96 ST,6,IRT,06/13/2020,05:00:00,REGULAR,23864508,15661365
166183,R251,R144,00-00-00,96 ST,6,IRT,06/13/2020,09:00:00,REGULAR,23864568,15661465
166184,R251,R144,00-00-00,96 ST,6,IRT,06/13/2020,13:00:00,REGULAR,23864640,15661549
166185,R251,R144,00-00-00,96 ST,6,IRT,06/13/2020,17:00:00,REGULAR,23864782,15661653
166186,R251,R144,00-00-00,96 ST,6,IRT,06/13/2020,21:00:00,REGULAR,23864870,15661749
166187,R251,R144,00-00-00,96 ST,6,IRT,06/14/2020,01:00:00,REGULAR,23864919,15661795
166224,R251,R144,00-00-01,96 ST,6,IRT,06/13/2020,05:00:00,REGULAR,24538792,9058288
166225,R251,R144,00-00-01,96 ST,6,IRT,06/13/2020,09:00:00,REGULAR,24538824,9058339
166226,R251,R144,00-00-01,96 ST,6,IRT,06/13/2020,13:00:00,REGULAR,24538863,9058381
166227,R251,R144,00-00-01,96 ST,6,IRT,06/13/2020,17:00:00,REGULAR,24538927,9058406
166228,R251,R144,00-00-01,96 ST,6,IRT,06/13/2020,21:00:00,REGULAR,24538974,9058449
166229,R251,R144,00-00-01,96 ST,6,IRT,06/14/2020,01:00:00,REGULAR,24539008,9058471
166266,R251,R144,00-00-02,96 ST,6,IRT,06/13/2020,05:00:00,REGULAR,17852307,4551344
166267,R251,R144,00-00-02,96 ST,6,IRT,06/13/2020,09:00:00,REGULAR,17852327,4551364
166268,R251,R144,00-00-02,96 ST,6,IRT,06/13/2020,13:00:00,REGULAR,17852347,4551384
166269,R251,R144,00-00-02,96 ST,6,IRT,06/13/2020,17:00:00,REGULAR,17852383,4551404
166270,R251,R144,00-00-02,96 ST,6,IRT,06/13/2020,21:00:00,REGULAR,17852407,4551429
166271,R251,R144,00-00-02,96 ST,6,IRT,06/14/2020,01:00:00,REGULAR,17852429,4551440
166308,R251,R144,00-03-00,96 ST,6,IRT,06/13/2020,05:00:00,REGULAR,19530496,3670731
166309,R251,R144,00-03-00,96 ST,6,IRT,06/13/2020,09:00:00,REGULAR,19530520,3670760
166310,R251,R144,00-03-00,96 ST,6,IRT,06/13/2020,13:00:00,REGULAR,19530548,3670790
166311,R251,R144,00-03-00,96 ST,6,IRT,06/13/2020,17:00:00,REGULAR,19530591,3670823
166312,R251,R144,00-03-00,96 ST,6,IRT,06/13/2020,21:00:00,REGULAR,19530638,3670838
166313,R251,R144,00-03-00,96 ST,6,IRT,06/14/2020,01:00:00,REGULAR,19530654,3670853
166350,R251,R144,00-03-01,96 ST,6,IRT,06/13/2020,05:00:00,REGULAR,3950467,587737
166351,R251,R144,00-03-01,96 ST,6,IRT,06/13/2020,09:00:00,REGULAR,3950500,587766
166352,R251,R144,00-03-01,96 ST,6,IRT,06/13/2020,13:00:00,REGULAR,3950525,587785
166353,R251,R144,00-03-01,96 ST,6,IRT,06/13/2020,17:00:00,REGULAR,3950581,587814
166354,R251,R144,00-03-01,96 ST,6,IRT,06/13/2020,21:00:00,REGULAR,3950650,587826
166355,R251,R144,00-03-01,96 ST,6,IRT,06/14/2020,01:00:00,REGULAR,3950675,587853
166392,R251,R144,00-03-02,96 ST,6,IRT,06/13/2020,05:00:00,REGULAR,645948513,262956
166393,R251,R144,00-03-02,96 ST,6,IRT,06/13/2020,09:00:00,REGULAR,645948607,263026
166394,R251,R144,00-03-02,96 ST,6,IRT,06/13/2020,13:00:00,REGULAR,645948671,263070
166395,R251,R144,00-03-02,96 ST,6,IRT,06/13/2020,17:00:00,REGULAR,645948862,263150
166396,R251,R144,00-03-02,96 ST,6,IRT,06/13/2020,21:00:00,REGULAR,645949025,263206
166397,R251,R144,00-03-02,96 ST,6,IRT,06/14/2020,01:00:00,REGULAR,645949085,263249
